Lon,Lat,NO_Med,NO2_Med,BC_Med,NO_Mean,NO2_Mean,BC_Mean,Speed_Med,Unique_Days,Unique_1Hz,AdjFac_NO,AdjFac_NO2,AdjFac_BC,Road_Type,Index_Hwy,Index_Domain,NO_SE,NO2_SE,BC_SE
-122.1816762,37.76238125,3.384615545,7.104473365,0.2757453861,6.038224214,8.443180476,0.3646596306,4.161855221,12,104,1,1.117117117,1.217391304,3,0,3,0.5805163324,1.04954615,0.1288216365
-122.1816751,37.76047986,2.222222328,4.248620744,0.08334598741,24.5846736,5.097882197,0.07287517142,7.444010258,12,89,0.8070175439,0.9022556391,0.8591549296,3,0,3,0.4681635458,0.3339499009,0.0558612468
-122.1816724,37.72864467,4.388888923,9.102000229,0.4267837588,5.644001614,8.92335845,0.6381876004,6.81638813,11,58,0.8620689655,0.9222797927,0.9620253165,3,0,3,1.171298075,1.103661089,0.09037047647
-122.1816722,37.74320427,3.428571458,7.937264442,0.4468580843,4.311345519,10.19823977,0.36223097,4.166999578,21,143,0.8928571429,1.025974026,0.9433962264,3,0,3,0.5040864788,1.703664791,0.08938721239
-122.1816643,37.75325208,3.428571458,4.626811279,0.2330151268,15.99996984,9.092771615,0.2312478177,3.64741087,17,134,1.119402985,1.105263158,1.021276596,3,0,3,0.4777979341,1.071773008,0.07586256769
-122.1816594,37.75661439,12.10526289,9.711794731,0.2198378263,31.1240185,12.97086414,0.3954268589,6.476854801,30,97,1,1,0.9464285714,3,0,3,2.576425383,0.9759692772,0.1243344422
-122.1816593,37.75763874,1.614035164,4.992974818,0.1064944995,1.961795666,5.804592946,0.2300445137,4.55540514,11,84,0.8,0.975,1,3,0,3,0.4478731512,0.3555362478,0.05799317148
-122.1816585,37.7482924,1.842105351,4.131024303,0.2525727248,2.482342766,5.959234812,0.3889875196,7.765538216,15,62,1,1.090909091,0.8888888889,3,0,3,1.029906563,1.023460675,0.08036272827
-122.1816518,37.73311909,2.028571525,5.574269707,0.1565822639,4.873689588,8.616699681,0.2060799027,7.750104904,19,108,0.8333333333,0.9222797927,0.8936170213,3,0,3,0.3253347712,0.3351301815,0.08064240697
-122.1816504,37.75745799,1.592592668,7.603115411,0.1589758277,2.116084867,9.976028335,0.1708883737,7.654932499,15,89,0.8070175439,1.118558559,1,3,0,3,0.8091425333,1.427826734,0.0993326269
-122.1816494,37.74734871,3.000000026,7.518604199,0.1816298962,4.671986715,8.846928356,0.1795371311,6.51286602,13,94,1,1.114583333,1,3,0,3,0.7888917274,0.893337351,0.06375465497
-122.1816488,37.75223932,2.527777898,5.495287975,0.3287790719,5.714737955,10.51276803,0.3730109029,6.322521687,17,121,1.138888889,1.105263158,1.010416667,3,0,3,0.9366061306,1.497720626,0.05564414923
-122.1816409,37.74317529,3.000000026,7.94292441,0.2341222988,4.186707242,9.200925676,0.2868549094,4.172143936,21,140,0.8928571429,1,0.8888888889,3,0,3,0.6400911047,1.45874813,0.08685035989
-122.1816366,37.75546859,2.693798525,7.029246293,0.1991888456,11.51195259,11.4903919,0.2565144577,8.411166191,17,80,0.9285714286,1,0.9157894737,3,0,3,0.4555253314,0.5141575691,0.08060164713
-122.181636,37.76288132,6.895779584,9.68156852,0.3781321671,12.90645784,10.63647374,0.383900946,2.798577547,14,68,0.7469853575,0.8633093525,0.8470588235,2,0,3,0.5991185419,0.3576873932,0.08859524063
-122.1816309,37.75660094,9.714285577,8.479000092,0.1369441374,47.490336,11.99573429,0.1907958931,8.447176933,31,131,0.9069767442,0.975,1,3,0,3,1.708504824,1.00984402,0.1086747673
-122.1816307,37.75418854,4.411764607,7.414000034,0.1037157045,11.88191233,11.97870266,0.3011512954,5.118721724,16,98,1,1.105263158,1.021276596,3,0,3,1.415842234,1.583065259,0.09426071672
-122.1816276,37.7290552,3.777777957,5.991244507,0.2373788343,4.966139578,7.35759732,0.303060936,2.572221994,10,150,1,0.9222797927,0.828125,3,0,3,0.4349616199,0.7237613083,0.04534578116
-122.1816074,37.74919742,3.368421213,4.63141439,0.3616017787,5.444775522,7.476456788,0.434071039,8.210532665,14,53,1,1.090909091,0.9176587302,3,0,3,0.5702364901,1.446645417,0.09598069235
-122.1816057,37.75871649,1.111111164,5.335351377,0.1061592731,5.060062825,7.13255341,0.09108579964,3.968938708,12,90,0.8,1.025641026,0.8591549296,3,0,3,0.5753210914,0.1683873031,0.05785720514
-122.1815992,37.72733397,6.719999711,10.40584115,0.364385005,11.13163353,12.96472061,0.5251822651,3.703999758,16,154,0.8888888889,0.9222797927,0.8828125,3,0,3,0.6425798816,0.3152660894,0.06212813888
-122.1815866,37.73338446,3.000000026,5.244519622,0.2769981593,5.03336432,8.666016554,0.4114900407,5.514843941,19,79,0.8333333333,0.9222797927,0.8936170213,3,0,3,0.5479404209,0.7780140205,0.07537767609
-122.1815864,37.75124369,6.299999729,8.156067262,0.3821608674,22.2701972,13.38935028,0.6078799446,9.568665504,20,162,1,1.025974026,1,3,0,3,1.129997627,1.107362898,0.04188632979
-122.1815851,37.73339065,1.666666746,8.902999878,0.307619623,3.569880621,8.678448773,0.274427318,2.325288773,20,209,0.8666666667,1,1.022727273,3,0,3,0.3345924667,0.2322514831,0.06942764269
-122.1815771,37.73183269,2.000000095,5.412235914,0.2549242039,4.021775546,7.827939338,0.2827175854,5.129010677,20,191,0.8666666667,1,0.9620253165,3,0,3,0.2285559663,0.4181349557,0.06476698579
-122.1815743,37.7273838,7.000000216,10.41644402,0.4693269426,10.21902168,11.95516192,0.5885803459,5.504555225,16,134,0.8888888889,0.9389312977,0.9620253165,3,0,3,0.6991735962,0.5719656652,0.07863788805
-122.1815688,37.75874009,2.294863685,4.94666662,0.1531496727,2.948321039,4.984132369,0.3141745965,4.028099537,12,102,0.8571428571,0.975,1,3,0,3,0.5654057983,0.2389073248,0.07112594416
-122.1815636,37.75023265,3.000000026,5.20835708,0.258520468,6.559333108,8.004951527,0.2096850497,3.513655186,26,303,1,1.11389544,1,3,0,3,0.4084989837,0.612456427,0.04357664018
-122.181563,37.74071045,9.000000012,10.83736323,0.5575179634,14.543598,11.93479812,0.8765051917,13.98774338,24,118,0.9285714286,1,1,2,0,3,2.073462948,0.7290836355,0.1603413163
-122.1815321,37.75012023,4.00000019,7.847516745,0.293289058,12.65422294,9.221534252,0.2746395525,4.485955238,25,290,1,1.090909091,0.9583333333,3,0,3,0.5428255481,1.128772798,0.03842477175
-122.1815151,37.73364882,2.368421073,5.766539483,0.1577912455,4.617367903,8.685179513,0.1301208765,6.312232971,20,111,1,1,0.8936170213,3,0,3,0.4506761995,0.8892896001,0.1129428901
-122.1815133,37.76120791,2.461538578,6.427528457,0.09918264373,14.92734879,8.156265584,0.133581071,5.952121735,13,147,0.8070175439,1.117117117,1,3,0,3,0.2916995671,0.291625172,0.07366562071
-122.1815111,37.74759115,3.090909118,7.367375016,0.1556115001,3.762318456,8.768941637,-0.02111082978,4.028099656,13,123,1,1.090909091,0.9433962264,3,0,3,0.6622546915,1.311091692,0.08933421593
-122.1815091,37.7456727,3.000000026,11.32809842,0.308090691,4.238115057,10.63365094,0.3841569604,9.077371597,15,87,1,1.109923246,0.9433962264,3,0,3,0.5324272765,0.9867055194,0.08113705855
-122.1815044,37.73768927,13.43283552,11.79490939,0.6229293321,45.78567676,14.84523678,0.8992935642,9.234277248,31,136,0.9411764706,1.014285714,0.9785714286,2,0,3,1.773529422,1.008235841,0.07928475536
-122.1815026,37.75976353,0,4.547172275,-0.07401121428,1.618774043,4.954534641,0.1114946257,7.078754902,12,52,0.8,0.975,0.8591549296,3,0,3,0.5693627397,0.5893185982,0.1357700194
-122.1814982,37.75425279,4.411764607,6.700999975,0.1769687562,13.1346979,9.39172707,0.231034633,3.415910721,16,118,1,1.129554656,1.018018018,3,0,3,0.4349898738,1.449291617,0.07623186021
-122.1814967,37.72930371,3.73333325,7.757344235,0.6143502124,5.673197825,7.511419177,0.6363751919,5.447966099,11,129,0.7466666667,0.9389312977,0.8404907975,3,0,3,0.6876551126,1.018718496,0.04968024323
-122.1814961,37.75301698,2.285714394,6.425289016,0.2321188173,7.115706255,11.24639891,0.4888326188,6.893555164,17,91,1.138888889,1.153846154,1.021276596,3,0,3,0.9483140725,1.522618533,0.09408435767
-122.1814656,37.7448518,4.423835213,8.057934103,0.3157337039,6.844415,9.362884707,0.3200276315,6.373966217,20,214,1,1.090909091,1,3,0,3,0.4818259125,1.192034006,0.05556774414
-122.1814617,37.76217123,1.600000076,6.501315518,0.5318705635,4.487025746,7.064049511,0.6505364169,5.267910481,12,69,1,1.025641026,1.058823529,3,0,3,1.042836931,0.7326983529,0.1754627663
-122.1814593,37.73208637,1.967741991,5.942888283,0.2736141676,4.638962055,8.394668606,0.5861947734,5.375944138,20,132,0.8666666667,1,0.9620253165,3,0,3,0.3935955019,0.9211899829,0.07784753493
-122.1814486,37.72763506,5.973333617,10.91008506,0.5641671615,12.69978032,13.38929231,0.711384328,8.261977196,16,125,1,1,0.9620253165,3,0,3,1.168713769,0.4559414057,0.07758771161
-122.1814435,37.73391314,2.386363657,5.819258459,0.1629609795,4.397585966,8.81216223,0.1751265953,5.082710743,20,147,0.8823529412,1,0.8828125,3,0,3,0.3183201643,0.9017506959,0.04552979324
-122.1814394,37.76281437,14.64999979,14.05176499,0.4215760855,39.2382071,17.35888114,0.7016713504,13.4424324,27,94,1.111111111,1.108108108,1,2,0,3,2.597746004,2.154650916,0.08448173199
-122.1814307,37.73790992,12.53666654,13.40950289,0.4141236824,26.09196861,14.99822383,0.6959042866,10.21172142,42,231,0.962391514,1,1,2,0,3,1.121757314,0.7138914352,0.06960170961
-122.181419,37.74297017,0,6.452307481,0.5960194212,1.881946455,8.556631884,0.6229536528,0.08231110126,21,492,0.8857142857,0.9230769231,0.98,3,0,3,0.4190544246,0.1237558151,0.04754228537
-122.181413,37.74337957,3.000000026,5.190473367,0.2430141237,3.80455811,6.532948176,0.2944957893,6.613182783,11,51,0.8823529412,1.025974026,0.8529411765,3,0,3,0.6409901474,0.3376267768,0.2458018733
-122.1814077,37.7606473,2.222222328,4.263931044,-0.04328432162,14.51998043,4.716091526,-0.09282338497,6.862688065,12,85,0.8070175439,0.975,1.058823529,3,0,3,0.5613171365,0.5575235748,0.06349364767
-122.1814004,37.74654711,2.000000095,4.031170659,0.5485739148,7.40312426,7.568394783,0.4737198595,9.460632801,14,53,1,1.114583333,0.9901960784,3,0,3,0.9285385177,2.210827822,0.1166257858
-122.1813979,37.74752583,3.000000026,4.523416777,0.1869412837,3.525269624,6.726683188,0.09804845562,4.4139328,14,92,1.084586466,1.114583333,1,3,0,3,0.8077160924,0.8499311698,0.09674842022
-122.1813943,37.75850448,2.710526339,5.39179484,-0.0380566439,6.730671864,6.51722585,0.252219581,7.233088493,12,58,0.8070175439,0.975,0.8591549296,3,0,3,0.9277501604,0.5436205346,0.1614326472
-122.1813903,37.73223487,1.666666746,5.159500065,0.2496792167,4.860912369,7.384730071,0.3050018007,3.899488568,20,247,0.7466666667,0.9222797927,0.9620253165,3,0,3,0.301911134,0.1914108472,0.07135651178
-122.1813889,37.75338108,2.030303127,4.552112381,0.3993469784,3.580679418,7.93684269,0.4448861606,6.983582735,17,118,1,1.105263158,1.021276596,3,0,3,0.5564795338,0.5637067724,0.07554368325
-122.1813882,37.73587557,8.999999613,10.22116445,0.7356335318,22.19405496,14.43552928,0.962257728,11.60586596,20,94,0.9411764706,1,0.9785714286,2,0,3,1.605764071,1.32237148,0.1554317069
-122.1813875,37.74469717,4.00000019,6.998026371,0.2581807114,6.034286096,9.491053267,0.1610425191,4.966960669,10,93,1,1.090909091,1.086956522,3,0,3,0.8201376287,2.244945829,0.0599240573
-122.1813735,37.72970076,3.125000027,7.977000237,0.2578975866,4.774188305,9.094002705,0.2199439495,6.46142149,18,112,0.7894736842,1,0.9620253165,3,0,3,0.6400051417,1.05722357,0.09276622565
-122.1813721,37.75563896,3.555555724,6.974572904,0.2486645414,15.7591702,11.90226661,0.3855218038,8.820149422,17,82,0.9285714286,1,0.9433962264,3,0,3,0.9553618409,0.5663014103,0.08607709108
-122.1813718,37.73417747,3.000000026,5.869651762,0.2301906383,5.868032554,8.632387282,0.1948425133,6.677488327,20,111,0.885620915,1,0.8648648649,3,0,3,0.4296047988,0.9409190569,0.0702216321
-122.1813697,37.7285209,3.000000026,9.17617535,0.2894043735,5.091216666,8.919964695,0.4077594516,6.420266151,11,108,0.7466666667,0.9222797927,0.9620253165,3,0,3,0.864044906,0.5829094945,0.05278671266
-122.1813685,37.75675499,8.296296552,7.79279099,0.2596113945,12.64100087,10.8091747,1.560991971,0.4784332812,13,257,1.428571429,1.117117117,1.117647059,3,0,3,0.8472156518,0.6665508736,0.09891334871
-122.1813663,37.74843127,3.200000152,4.214048828,0.2614842916,4.220083493,6.218610585,0.2286988876,8.165518641,15,70,1,1.090909091,0.7868852459,3,0,3,1.08846201,1.096713854,0.04574009909
-122.1813593,37.7575983,1.777777793,6.009310393,0.06205626494,2.14096444,7.789201358,0.1362345785,6.235066175,15,154,0.8070175439,1.117117117,0.8591549296,3,0,3,0.3269921761,0.328526655,0.03179456387
-122.1813586,37.7498876,3.529411795,7.47105216,0.3344902791,8.157244714,9.434521704,0.3666017706,6.610610485,25,246,1,1.090909091,1,3,0,3,0.5041802585,1.242088551,0.05536114955
-122.1813555,37.75237673,2.736842235,5.735769455,0.4060173737,7.663177062,10.70853159,0.6330564702,7.330832481,17,97,1.078947368,1.105263158,1.010416667,3,0,3,0.8501265806,1.920152196,0.07222071631
-122.1813468,37.72954645,3.73333325,7.123355696,0.3364600101,5.388225183,7.504857904,0.4842571981,4.347054958,12,125,0.8888888889,0.9222797927,0.8404907975,3,0,3,0.597353638,0.9924827366,0.07057002774
-122.1813453,37.74339647,2.644444526,5.17850375,0.4609046914,4.326095493,7.450452567,0.5177830125,4.928377151,12,90,1,1.12195122,0.9583333333,3,0,3,0.538116108,0.4271388945,0.1051371827
-122.1813395,37.7543286,3.448916572,9.134666602,0.2877174851,14.24150651,13.25030446,0.283115718,5.895532608,15,66,1.034482759,1.153846154,1,3,0,3,1.275513134,1.2656876,0.1108436999
-122.1813383,37.75646269,8.785713996,7.221882274,0.3517923816,40.05484241,12.76304443,0.4293783036,9.491499424,29,249,1,0.9482758621,0.8591549296,2,0,3,1.979227402,0.4770555748,0.04747473247
-122.181329,37.74051406,3.461538492,11.86339259,0.2108783429,6.635459846,12.40691181,0.2886562128,0,24,663,1.153846154,1.185714286,0.9333333333,2,0,3,0.1777295174,0.1232510078,0.05496180221
-122.1813278,37.75278189,3.000000026,6.402999878,0.4167088322,7.293008501,12.23029858,0.3130521704,7.433721542,17,89,1.076942872,1.153846154,1.021276596,3,0,3,0.9626771134,2.070109667,0.06087146792
-122.1813228,37.72788633,5.33333338,10.71226755,0.4627992126,13.21303221,13.4187748,0.753820967,8.848443985,16,122,0.8888888889,1,0.9620253165,3,0,3,0.8366594982,0.4895984365,0.0510489793
-122.1813217,37.75402155,2.527777898,4.734166722,0.3210796043,3.91662709,7.175514858,0.3056149292,6.641477346,14,101,1,1.105263158,1,3,0,3,0.5978371869,0.9296147471,0.06125033707
-122.181313,37.74933319,3.954976388,4.325121973,0.3181863259,5.933212525,7.625431564,0.2647346715,6.857543945,14,69,1,1.090909091,0.9464285714,3,0,3,0.7227378229,1.774674392,0.0787571629
-122.1813036,37.75890971,0.9841270309,5.015400052,0.02246353549,2.296526926,5.342496151,0.1377624546,6.975865841,12,107,0.8070175439,0.975,0.8591549296,3,0,3,0.5807329429,0.1906527087,0.1001301455
-122.1813008,37.76099658,2.421052653,6.283783784,0.03372561216,13.74219523,7.655243352,0.0442685088,5.3039217,13,155,0.8070175439,1.000320513,1,3,0,3,0.4840664397,0.1847790151,0.06519670541
-122.1813002,37.7344418,2.833333358,6.196140514,0.2129888298,7.993587145,8.395830619,0.2701249871,5.936688423,20,121,0.8666666667,0.9611398964,0.8828125,3,0,3,0.6636637141,1.005197936,0.04862276767
-122.181294,37.75138232,5.600000266,8.284999847,0.3390731617,19.6157933,13.11931831,0.5314938477,9.527510643,20,157,1,1.090909091,1,3,0,3,1.152295906,0.4943860096,0.0918413487
-122.1812755,37.7296618,3.86666672,9.073416576,0.4422807926,9.21620573,8.987244176,0.4757604283,3.765733004,18,144,0.8823529412,0.9389312977,0.9620253165,3,0,3,0.6471161301,0.5761398375,0.07956484
-122.1812704,37.75037007,3.199051995,5.158791661,0.3466948091,3.416549595,7.183690787,0.1035016778,8.205388069,17,79,1,1.025974026,1,3,0,3,0.5049637135,0.7062264976,0.08546332384
-122.1812583,37.73787617,18.63970555,13.21395108,0.6895025586,63.66825954,16.71837281,1.136140041,9.91334343,31,119,0.9411764706,1,0.9785714286,2,0,3,2.751397534,1.105538454,0.128205225
-122.1812515,37.73333671,1.640000014,4.985831641,0.1567087451,3.465107788,7.028008172,0.2821943726,6.543732643,16,119,0.7340425532,0.8829787234,0.8648648649,3,0,3,0.3474865996,0.04425429079,0.06752308113
-122.1812473,37.76196118,1.600000076,4.025131589,0.7659634852,2.34388024,4.660090549,0.6526788501,0,12,132,0.8,0.7894736842,0.8,3,0,3,0.4376162466,0.3509761314,0.04591900165
-122.1812342,37.75992998,0,4.511448293,0.07289963052,1.091025325,4.830520064,-0.01123801525,5.890388489,12,63,0.8,0.975,0.8591549296,3,0,3,0.3978630052,0.4346683059,0.09543139268
-122.1812286,37.73470613,3.466666831,6.979500055,0.1659858167,6.095031435,8.521148813,0.08518114447,4.80491066,20,148,0.8666666667,1,0.8648648649,3,0,3,0.389860229,0.7076838971,0.05647199093
-122.181222,37.74581811,3.571428741,11.39800012,0.2448896707,4.924336016,10.64803873,0.2140479896,8.987343788,15,87,1,1.090909091,0.8888888889,3,0,3,0.7425671607,1.079467232,0.05932717656
-122.1812163,37.76296427,12.0000001,12.56352318,0.3702270253,41.25595121,16.9719926,1.122640861,13.34468746,26,53,1,1.066666667,1,3,0,3,3.356162176,2.463781926,0.1698338057
-122.181211,37.74446597,6.000000052,7.429341956,0.5011309099,7.574647119,10.18253913,0.4631032291,7.140488148,10,94,1,1.090909091,1,3,0,3,2.014409232,2.44405722,0.03806729588
-122.1811972,37.74276505,4.097561011,8.678773777,0.3768007058,4.052676678,11.02620195,0.4396127002,0.1208944321,21,539,0.6829268293,0.8333333333,0.8461538462,3,0,3,0.2518717931,0.2127546507,0.06660227011
-122.1811971,37.72813759,6.000000052,9.794105128,0.5060695073,12.29161287,12.31627028,0.8032615569,5.646027088,16,113,0.8888888889,0.9389312977,0.9702983725,3,0,3,1.018335353,0.535277698,0.05889063517
-122.1811959,37.72813998,3.888889074,9.757374232,0.3979155804,9.660099223,10.92463602,0.6461498846,3.467355251,16,185,0.9444444444,0.9222797927,0.8828125,3,0,3,0.5325111785,0.140428048,0.07138290266
-122.1811958,37.72978881,4.480000039,8.771368629,0.2734177507,6.2929594,7.458733102,0.2802126346,6.160471678,16,81,0.8280701754,0.9222797927,0.8936170213,3,0,3,1.076650899,1.106650798,0.06196347501
-122.181185,37.74965496,3.428571458,7.658301875,0.3728868675,12.22095742,9.742789256,0.3930490889,6.024143934,25,257,1,1.090909091,0.9666666667,3,0,3,0.5754580714,1.086346914,0.06562858901
-122.181183,37.75829247,3.114035177,5.67692292,0.1039453971,4.146186543,6.058522823,0.150428202,8.143654823,12,49,0.8035087719,0.975,0.8275862069,3,0,3,0.6380648574,0.3951158644,0.1171690978
-122.1811795,37.73809246,15.85333288,11.50750001,0.5771823409,31.20369504,14.12366894,0.8486701047,11.11199903,40,230,1,1,1,2,0,3,1.845644534,1.097655168,0.07804533974
-122.1811788,37.76298843,8.674698871,12.50289931,0.2697727514,18.95494421,12.49198448,0.4486707943,3.112388611,28,203,1.142857143,1.193548387,1.144508671,3,0,3,0.8236261422,1.42965401,0.1003709493
-122.1811719,37.74498858,4.00000019,8.000939077,0.2686052068,11.31904134,9.210374388,0.3869931214,9.203410149,20,154,1,1.105263158,1,3,0,3,0.5789220839,1.73850099,0.04364287885
-122.1811596,37.75254679,1.944444471,6.361500025,0.2704129091,6.71215398,11.82909157,0.3164111447,4.082116365,19,159,1.034482759,1.153846154,1.018018018,3,0,3,0.5323010695,1.5295578,0.07995650853
-122.1811569,37.73497046,3.466666831,5.609157407,0.01538720808,5.298064751,8.596912761,0.09654257269,6.255643845,20,123,0.8888888889,0.8928571429,0.8648648649,3,0,3,0.549079785,0.659941211,0.0705459803
-122.1811538,37.74355487,3.7916667,4.974111949,0.5349020605,4.600410726,7.585519841,0.501447221,8.177093983,12,71,1,1.12195122,0.9508647799,3,0,3,0.6902452773,1.273363296,0.1229604817
-122.1811453,37.75379031,1.400000066,6.356999874,0.4846360613,2.579951051,8.900372371,0.4048020167,6.20934391,14,119,1,1.105263158,1,3,0,3,0.8825559584,0.9692252629,0.09970261422
-122.1811403,37.76081473,2.222222328,4.593157768,0.002876804124,21.33271807,6.581501576,0.07007521719,4.485955238,13,112,0.8070175439,0.975,1.029411765,3,0,3,0.5978769213,0.4760891236,0.07047950743
-122.181133,37.74671211,3.200000152,3.855024512,0.2654893098,14.60028607,7.25003296,0.1540791936,9.162254333,14,58,1,1.114583333,1,3,0,3,0.8419510438,2.087660874,0.08216754445
-122.1811203,37.74319352,3.393390169,5.151112765,0.4530621689,6.666972427,7.196104452,0.4901181094,7.755249262,12,60,0.8928571429,1.12195122,0.9583333333,3,0,3,0.7736053977,0.7553071934,0.112278208
-122.1811202,37.73571723,6.310303203,9.096359901,0.3671776554,15.24242062,11.7798992,0.7998056031,9.077371597,20,144,0.7340425532,0.7752808989,0.8828125,2,0,3,0.5580797129,0.03708310531,0.03796540794
-122.1811143,37.73231458,2.000000095,4.959084171,0.362615761,4.086368187,6.69825623,0.2941864671,6.656910419,19,111,0.7575757576,0.9389312977,0.9166666667,3,0,3,0.3379421144,0.2948436002,0.04912108031
-122.181111,37.76322589,11.86111086,12.10111141,0.9066634615,17.98058878,12.51601727,0.6353015817,12.9151268,11,29,0.947761194,1.054054054,1.033333333,2,0,3,7.084218305,2.477185126,0.2299929466
-122.1811077,37.75580933,3.803030376,6.874982552,0.3558798421,16.41837933,12.56033812,0.6590435315,8.658099174,17,91,0.9069767442,1,0.9449123989,2,0,3,0.7238905821,0.5849825509,0.07502070528
-122.1811063,37.74766537,3.368421213,3.189212124,0.1512589737,3.403539714,5.530584611,-0.02990395154,7.433721542,14,73,1,1.090909091,1.135135135,3,0,3,0.7160881017,0.5514241781,0.08008489969
-122.1810956,37.75351848,2.551036665,5.802666942,0.4922923434,4.384013122,7.903871786,0.4960021408,4.817771912,17,193,1,1.105263158,1,3,0,3,0.4768792704,0.6056412373,0.062283379
-122.181095,37.74031767,7.332238753,10.64884133,0.4343198485,15.7695835,12.17569254,1.09691398,14.80056572,24,108,1,1,1,2,0,3,1.057999091,1.175531776,0.1021346684
-122.1810897,37.76078447,1.653171469,6.56011556,-0.0008850122528,28.29410136,9.297078095,0.01069393632,4.861499786,13,113,1,1.025641026,1,3,0,3,0.6395857658,0.6861301252,0.06509599371
-122.1810853,37.73523479,2.881818223,6.721000195,0.1856605713,5.834355407,8.779391776,0.2589891924,5.874955177,20,124,0.8823529412,0.9222797927,0.8648648649,3,0,3,0.6700069504,0.6957815434,0.05368162611
-122.1810776,37.75689559,2.840336215,6.908571487,0.1702259655,4.487439672,8.58878383,0.955315644,5.934116125,13,86,1,1.117117117,1,3,0,3,0.7146365283,0.4455894963,0.07583288251
-122.1810742,37.74857014,3.000000026,4.168048684,0.1433427234,6.15800813,6.477097999,0.09118887992,8.130793571,15,60,1,1.105263158,0.9176587302,3,0,3,0.6455827781,1.12537153,0.07456413294
-122.1810712,37.72838881,4.999999888,9.972789564,0.4440894256,19.31128817,12.09921618,0.5863691216,5.239616156,16,118,0.8888888889,0.9389312977,0.9785714286,3,0,3,0.8943593191,0.3699521441,0.0744421808
-122.181068,37.75773843,2.222222328,6.127965483,0.04147017148,3.879693948,8.237394129,0.1216133997,6.83182168,15,137,0.8070175439,1.117117117,0.8591549296,3,0,3,0.5167157067,0.5408153878,0.04955798072
-122.1810671,37.72839713,7.000000216,8.042374969,0.3508119176,15.07761644,9.91978628,0.459950858,2.999210835,16,179,0.8888888889,0.9222797927,0.9620253165,3,0,3,1.616858909,0.6468104964,0.0723664989
-122.1810622,37.75251414,2.736842235,5.765802925,0.3259374516,5.362353352,10.12922782,0.3578093483,4.069255352,19,105,1.034482759,1.09375,1.021276596,3,0,3,0.9729008986,0.9833844952,0.09243852157
-122.1810555,37.73003482,1.777777862,6.783042484,0.1873712262,3.510222801,6.874933333,0.06992049173,7.510888338,16,83,0.7466666667,0.8829787234,0.8648648649,3,0,3,0.6619999611,0.7702947079,0.0678282035
-122.1810476,37.75446795,2.173160276,8.925802765,0.1640397251,7.873319388,12.44819959,0.2803338293,6.857543945,15,65,1.034482759,1.155844156,1,3,0,3,0.6159101122,0.9071116283,0.04154298458
-122.1810456,37.75632445,3.529411795,4.972288527,0.2821676802,31.38859251,10.09007993,0.4134739191,9.440054893,29,248,0.8,0.8144329897,0.8412698413,2,0,3,0.6773952705,0.5496405485,0.03425312078
-122.1810384,37.75907932,0,4.875974929,-0.05348597158,2.777950471,5.960731752,0.157973073,4.882077217,12,104,0.8070175439,0.975,1,3,0,3,0.6816257855,0.3386981349,0.1202084724
-122.1810345,37.74423477,7.000000216,9.522236837,0.3906756264,8.494334595,11.01837195,0.4026747189,1.774833202,10,200,1,1.090909091,1.086956522,3,0,3,0.8697130246,0.9308659393,0.04635462841
-122.1810329,37.76175112,2.516483586,4.665827517,0.4294672718,3.108617102,5.512211221,0.4745563413,4.938666344,12,78,0.8070175439,0.975,1.058823529,3,0,3,0.596607246,0.482261485,0.1394808091
-122.1810186,37.74946912,3.529411795,5.718999863,0.2784456938,8.01350176,8.414470373,0.3888603425,5.946977139,25,202,1,1.105263158,0.9803921569,3,0,3,0.5575619363,0.7152538182,0.05188077451
-122.1810124,37.73806311,13.03220753,13.18085615,0.748399851,32.95927889,15.33864543,1.150475385,11.02454329,31,106,0.9705882353,1,0.9785714286,2,0,3,2.586240409,1.074485327,0.1509875805
-122.181012,37.74942208,3.428571458,6.277915667,0.3013166938,6.216608022,9.061504148,0.4454240526,6.003566265,25,166,1,1.090909091,0.9666666667,3,0,3,0.6983627504,1.125102889,0.06216719227
-122.1810017,37.75152096,6.858209092,8.576718941,0.3130837754,17.48900503,13.49902457,0.4311068902,9.141676903,20,158,1.013157895,1.025974026,1,3,0,3,1.01946733,0.4351479767,0.04575989524
-122.1810005,37.7627551,2.945783272,6.381654094,0.2531198005,3.491369106,8.194311895,0.1694069591,5.00039959,12,102,0.8571428571,1.193548387,1.217391304,3,0,3,0.3763062955,1.018263616,0.1316793089
-122.1809885,37.75231304,3.022222366,7.271999836,0.1803368386,6.237274317,10.47498326,0.1736459937,6.46142149,16,86,1.140873016,1.09375,1.086956522,3,0,3,1.209977563,1.415200322,0.08449610378
-122.1809771,37.75050749,3.000000026,5.325261298,0.3772900642,3.268204229,7.611956306,0.1990088107,8.663243294,17,74,1,1.105263158,1,3,0,3,0.3014063091,0.7446270681,0.08099328411
-122.1809752,37.74256008,0,5.024999806,0.08971481312,1.566843654,5.996138346,0.1516355055,0.02572222054,21,1964,1,0.8928571429,0.8461538462,3,0,3,0,0.03067680577,0.03208186792
-122.1809739,37.72953642,2.647058847,9.283723299,0.3512321831,5.608783077,9.763760537,0.401988324,6.674916029,16,108,0.8823529412,0.9694656489,0.9333333333,3,0,3,0.6868983447,1.055810174,0.07322590518
-122.1809716,37.75808045,1.777777793,6.107551953,-0.03839474116,2.324056774,6.935599967,0.01417042903,6.229921818,12,72,0.8,1.025641026,0.8275862069,3,0,3,0.5356902524,0.2781296614,0.0582287519
