Lon,Lat,NO_Med,NO2_Med,BC_Med,NO_Mean,NO2_Mean,BC_Mean,Speed_Med,Unique_Days,Unique_1Hz,AdjFac_NO,AdjFac_NO2,AdjFac_BC,Road_Type,Index_Hwy,Index_Domain,NO_SE,NO2_SE,BC_SE
-122.2845868,37.82352399,2.500000022,10.77594999,0.417291075,7.68956176,14.66540848,0.4711367465,8.339143753,22,88,1.064102564,1.064516129,1.033898305,3,0,1,0.8353348942,1.748231372,0.07654934056
-122.2845827,37.82311488,6.333758017,14.81874977,0.5596632389,15.54829618,17.46111391,0.6579250278,10.84448814,46,222,1,1.1,1,2,0,1,0.8821105604,1.354770204,0.08145493249
-122.2845764,37.79810369,5.574074246,12.4968748,0.5880813277,15.99334827,17.00818463,0.8150422088,3.678277493,13,55,0.7962962963,1,0.850877193,2,0,0,0.9217021482,2.419452237,0.09089047292
-122.2845648,37.80743368,5.567073141,11.90011688,0.469374032,7.497883231,14.55303066,0.4478927355,6.000993967,22,122,1.117647059,1.293103448,1,3,0,1,0.6591521738,0.5576606551,0.07454496215
-122.2845602,37.82730552,15.22988528,17.81803846,0.6344730258,20.89131257,20.28642036,0.8383962097,10.57954884,53,149,1.05,1.051948052,1.033898305,1,3,1,1.99449033,1.533439021,0.0886501562
-122.2845542,37.81574737,6.625000315,11.55498143,0.5925755676,17.93064389,16.40139592,0.5973227429,0.07202221453,70,1428,1,1.228571429,1,2,0,1,0.2749852467,0.2310389864,0.02906222707
-122.2845501,37.80001978,74.07691989,39.8360552,2.885045686,98.29659821,39.35757108,3.636837044,0,38,622,4.115384615,1.240282686,1.732876712,2,0,1,7.090927668,0.3155491577,0.1627297932
-122.2845425,37.82268177,4.210526516,9.872999668,0.1800204921,7.079290809,14.2502252,0.2572454609,5.628021717,26,158,0.9333333333,1.064516129,0.9838709677,3,0,1,0.8092253684,1.20221052,0.07746339584
-122.2845333,37.81397387,7.966911881,15.41600037,0.7016509871,30.89043077,17.16208206,0.846353156,0,36,485,0.5882352941,1,0.850877193,2,0,1,0.3032922399,0.06729433877,0.06357011331
-122.284533,37.80408267,6.578313456,18.74851305,0.6233526134,12.80037866,19.03712437,0.6074998113,3.482788563,28,262,1,1.4,1.055555556,3,0,1,0.5424335229,0.08395985012,0.08395533282
-122.284532,37.80761923,4.727272952,12.09615096,0.3975610924,8.284837614,13.91214038,0.5061282122,3.66541636,31,373,1,1.223492723,1,3,0,1,0.4545706729,0.3546463231,0.03429534839
-122.2845262,37.80922859,4.272058955,12.93051475,0.4568266829,6.634998653,14.05772009,0.4951916826,13.32411003,36,123,1,1.112895164,0.9761904762,2,0,1,1.112039828,0.7172108044,0.07269991512
-122.2845219,37.81731149,4.266666869,13.14031457,0.3663964042,4.68710355,14.10959296,0.3824377521,3.961221933,33,278,0.8636363636,1,0.9444444444,2,0,1,0.3278283609,1.044171022,0.04143514702
-122.2845156,37.80313331,16.88847594,21.42700005,0.7723626452,25.83438689,22.80352065,0.9721250575,13.74338245,45,141,1,1.115702479,1.078947368,2,0,1,1.072813158,1.090391426,0.09931888113
-122.2845138,37.80447991,8.00000038,17.74008879,0.6316496627,13.80179137,20.23780542,0.675206589,7.703804731,20,111,1,1,0.9741935484,3,0,1,1.05690479,2.676142394,0.08463466121
-122.284511,37.82353637,4.00000019,12.39506011,0.6608122243,5.79367458,13.55135311,0.7126364821,0,10,621,1,0.8313253012,1.08,3,0,1,0.3525303341,0.1576359273,0.07919926018
-122.2845101,37.82056023,6.333333192,9.453430553,0.8695799077,7.362430019,14.07271988,0.9768317101,6.294227123,27,124,1,1.170212766,1,3,0,1,0.7236399643,0.9196255224,0.1314794344
-122.2845099,37.80207203,37.49999949,23.38581482,1.22294985,46.09407208,30.03110657,1.421008739,29.50338554,34,42,0.71875,1,0.9871794872,1,1,1,8.817194715,2.250947622,0.1639817776
-122.2845046,37.81084667,3.640000112,12.82936266,0.3794350384,3.799293041,16.56094344,0.4271419942,5.05184412,26,164,0.6102941176,0.8741721854,0.9417475728,3,0,1,0.5791005909,0.7907640154,0.05972371466
-122.2844998,37.82745388,8.00000038,10.7869997,0.5572475573,12.5233305,14.60301165,0.4547812712,8.544921875,20,32,1.037037037,0.9887323944,1,1,3,1,1.836350216,1.446186448,0.2003036038
-122.2844952,37.82930371,7.166667007,11.59804258,0.4971000592,9.537609077,20.40528138,0.6724499614,0.9440054893,11,52,0.8235294118,0.9845967986,0.7916666667,2,0,1,0.8791336108,1.372579405,0.2809784811
-122.2844944,37.79836407,8.521739393,10.22349977,0.4348525726,13.4042605,16.48192964,0.6066030503,4.85635519,14,98,0.7962962963,0.9615384615,0.8378378378,2,0,1,1.174563365,3.265617705,0.06279748822
-122.2844898,37.82581303,4.999999888,14.84714229,0.431479919,12.5918363,18.30087304,0.4242482932,7.652360439,25,173,1,1,1,3,0,1,0.7945313526,2.49660421,0.07639827153
-122.2844821,37.82716163,10.95652127,16.71882827,0.6390217257,18.55409095,19.5705626,0.670076474,9.697277069,31,70,1.043518519,1,1,1,0,1,2.532100899,2.779936307,0.1194034211
-122.2844767,37.81219326,6.000000052,9.0489532,0.4960811991,12.33013339,11.76543737,0.6444850075,11.89652681,26,80,0.7466666667,0.9650537634,0.9417475728,2,0,1,1.301837714,2.044449988,0.0906299984
-122.2844752,37.82704367,19.64044948,21.43488633,1.021010995,40.43205247,22.20681562,1.164381594,11.8116436,58,107,1,1.078431373,1,1,3,1,2.484715126,1.592257779,0.1779041304
-122.2844741,37.82077973,6.866300199,11.89300013,0.5561879333,10.11030223,15.7383105,0.7950857469,5.226755142,30,165,0.930952381,1,0.9270833333,3,0,1,0.7151249751,1.421227497,0.0953196676
-122.2844631,37.82734458,26.61458323,23.16964867,0.8836049267,36.11433051,24.10958434,1.443005608,24.32293129,40,56,1,1.094488189,1,1,3,1,2.400780865,1.486493504,0.253582661
-122.2844502,37.82395126,4.754717022,16.19219144,0.3741595312,6.978131552,15.39573444,0.3974774834,6.929565907,22,115,1,1,0.9838709677,3,0,1,0.8072421256,2.518257489,0.07855979619
-122.28445,37.79848393,8.800000076,18.55943696,0.5996811541,9.608725464,18.61847239,0.7554223267,4.491099834,17,139,0.7962962963,0.9615384615,0.8823529412,2,0,1,0.580023447,1.49205886,0.1044225398
-122.2844384,37.81423354,7.647058981,15.35117041,0.7076924137,41.98828651,18.81139967,0.8144030759,12.33637714,36,144,0.95,1.23853211,1,3,0,1,0.7626804243,0.5955555369,0.098632107
-122.2844278,37.81757135,4.999999888,9.053999901,0.405276379,7.385033088,12.01054384,0.4174378568,5.092999458,29,223,1,1.170212766,0.9409722222,2,0,1,0.8099439459,0.8426348842,0.05241360971
-122.2844274,37.82700563,22.45859949,21.34131555,1.025650737,34.58080837,23.28871095,1.327983724,11.0708437,56,93,1,1.028985507,1,1,3,1,4.36635918,2.048071868,0.1708864897
-122.284421,37.80474008,7.000000216,14.18399938,0.5028551817,15.5586685,20.39070192,0.6773912279,5.059560537,20,154,1,1.046511628,0.9897959184,3,0,1,0.7392656938,2.075444905,0.06205199725
-122.2844176,37.82082047,5.884615131,16.06378867,0.5620585582,12.55458656,17.6552996,0.7942007989,3.158688545,31,228,1,1.148148148,1.043478261,3,0,1,1.108497832,0.7096886392,0.1010552764
-122.2844173,37.83014623,11.93693711,16.91388298,0.3980652933,20.22829052,23.31368282,0.71638738,11.24061012,23,53,1,1.184210526,1,3,0,1,2.584927153,3.175760685,0.08377688318
-122.284417,37.81909419,3.870629478,12.5597332,0.4882177858,5.559097986,15.44574673,0.5911657721,7.238232613,27,129,0.8984848485,1,0.9166666667,3,0,1,0.802371881,1.514457611,0.1182701959
-122.2844106,37.81110656,3.923076957,13.01540776,0.3225607877,4.091876694,15.63292835,0.3561736472,8.555210114,23,90,0.6788888889,1,0.9417475728,3,0,1,0.7198381632,1.18095824,0.08590784124
-122.2844022,37.82681845,12.17391277,16.88816714,0.7301275829,17.1079369,18.16713306,0.9487535938,9.46834898,28,131,1.064102564,1,1,2,0,1,2.306852578,2.38944999,0.1562635299
-122.2844015,37.80178326,22.33333321,31.86506952,0.9854401563,46.50327116,43.25357525,1.713069769,17.67116547,38,61,1,1.162980982,1.082092639,1,0,1,6.837231541,3.091022596,0.2249416679
-122.2844013,37.8233438,5.947368587,15.52613063,0.4867045672,14.28411493,18.84111503,0.5305880423,12.10230446,45,255,1,1.127295684,1.034482759,2,0,1,0.7872840164,0.7387152025,0.06595118943
-122.2843963,37.80152768,8.615385025,17.51199913,0.5168163967,11.43377507,21.1434125,0.6758468547,11.27147675,20,84,1,1.229508197,0.8988095238,2,0,1,1.244295937,0.9027415011,0.08825627968
-122.2843917,37.80166598,13.5937497,25.16909428,0.6375793634,22.63218304,27.10373808,0.7936365101,14.03147125,34,83,1,1.142857143,1.020833333,2,0,1,1.998490764,1.38192422,0.1235259951
-122.2843852,37.82944756,5.375000047,12.29580047,0.437966379,24.44410947,14.53439852,0.3754885091,0.4655721784,10,363,0.8958333333,1.157142857,0.8970588235,2,0,1,0.3401297493,0.2500579397,0.08306415998
-122.2843794,37.83015389,11.78947424,19.55296519,0.2330246669,21.56457797,26.40949805,0.3969742691,12.91512632,14,24,1.1,1.218899522,1,3,0,1,3.416984168,7.671942204,0.1603290962
-122.2843591,37.80908198,5.538461587,11.71812922,0.3776808821,9.081349744,13.85197827,0.4659708879,14.01861,34,99,1,1.115702479,1,2,0,1,1.558158991,0.9663088993,0.055159936
-122.2843556,37.82702053,30.99999949,22.83744057,0.8894263919,47.78442191,25.17158033,1.201634257,25.25150394,59,92,1,1.124250316,1,1,3,1,4.625629259,1.370496439,0.2336395679
-122.2843541,37.79874337,11.73333389,18.89268289,0.7676797034,12.30038704,20.37654643,1.237673126,8.354577065,18,135,0.7962962963,0.9615384615,0.8823529412,2,0,1,1.181743152,0.9518610684,0.1210709161
-122.2843444,37.80597671,5.909090777,12.23384621,0.4946956682,9.029098572,15.39670065,0.601418037,7.127627134,29,223,1,1.184210526,1,3,0,1,0.7105716012,0.6745754679,0.07047822567
-122.2843436,37.81449327,7.647058981,14.41948149,0.5043371906,26.2668409,16.52572274,0.697699701,5.231899738,56,494,0.9032258065,1.037037037,1,3,0,1,0.6718041247,0.381103267,0.03921950461
-122.2843409,37.80227143,77.12069218,40.1015518,1.852811149,119.9208373,43.65645041,2.50006117,31.76694107,47,56,1.166666667,1.099666319,1.072144779,1,1,1,14.73264587,2.698353791,0.3246008781
-122.2843373,37.83005981,14.00000043,17.96483294,0.4532972987,24.60962659,20.10474253,0.9783126533,10.58983803,27,96,0.7777777778,1,0.9897959184,2,0,1,4.341826372,1.766192618,0.06485230387
-122.2843369,37.81440489,8.387278867,14.58663401,0.361825436,22.66732189,16.54311433,0.4670407554,2.248121977,55,910,0.9032258065,1,1,3,0,1,0.614403433,0.3459967957,0.03275278146
-122.2843362,37.80236831,57.81818267,37.31023508,1.36539918,84.22805884,42.54097573,2.098335789,25.16662025,47,86,1.036375661,1.114754098,1,1,1,1,6.839753286,2.752524899,0.163477512
-122.2843336,37.81783121,4.00000019,11.21343384,0.4497776908,4.586121991,12.12207483,0.3643880978,8.153944016,29,132,0.912202381,1.157142857,0.9166666667,2,0,1,0.4863515208,0.3367205301,0.06131267236
-122.2843283,37.80500025,7.090909153,17.65382586,0.5136489694,20.62061624,20.2839881,0.6724720933,7.3668437,20,114,1,1,0.9741935484,3,0,1,0.7526293755,2.106411418,0.09871935142
-122.2843259,37.81738408,2.105263258,8.194999746,0.3365946697,3.87484168,9.460848307,0.3481323374,0,29,784,1.052631579,1.170212766,1.043478261,2,0,1,0.1917685763,0.1066875962,0.04567769837
-122.2843231,37.82108025,5.298245496,15.29017704,0.6457337756,11.60872577,17.53551405,0.6623903939,8.107643604,28,119,1,1.148148148,1,3,0,1,1.111948262,2.27217197,0.1521357457
-122.2843172,37.8265566,10.37037014,17.01554737,0.7265178124,15.71121536,18.1476862,0.7173856585,9.377035141,28,141,1.064102564,1,1,2,0,1,1.919442824,2.278897334,0.08967383997
-122.2843166,37.81136646,3.390882382,14.91449983,0.5413157309,3.763094765,15.66208043,0.5678827363,9.946782589,23,78,0.6111111111,1,0.9473684211,3,0,1,1.035513781,1.075800503,0.07899430364
-122.2843009,37.81557396,10.5379304,17.32343938,0.6164301295,18.49183844,17.29730139,0.6776594601,1.080333233,54,788,0.95,1.046511628,1,2,0,1,0.5532479505,0.8801202379,0.03121553226
-122.2842714,37.80292783,19.31526851,20.17008281,0.8539456319,33.15926122,20.72828655,0.933040169,14.22695971,38,99,0.9375,1.148148148,1,2,0,1,2.521346526,0.8153354686,0.07384394768
-122.2842622,37.81075229,2.599999942,12.31316276,0.4175494441,3.64765586,13.6573931,0.4660572748,10.09339905,25,95,0.7466666667,0.9107142857,0.9761904762,3,0,1,0.6119610038,0.5328634718,0.07782619985
-122.2842582,37.79900282,9.739130897,18.78656053,0.7577397751,14.75484908,19.82908285,0.7799347703,9.085087776,18,109,0.7962962963,1,0.8666150671,2,0,1,1.395497322,1.989629555,0.1024514013
-122.2842495,37.81475314,7.647058981,14.76825662,0.5618904597,24.58016703,16.13450581,0.6963129806,9.661265373,57,517,0.8958333333,1,0.9742762614,2,0,1,0.4879289252,0.2443218967,0.04161454101
-122.2842394,37.81809107,3.157894764,10.44005343,0.5562441146,3.846110625,12.25431334,0.6154882145,8.848443508,29,105,0.9545454545,1.157142857,0.9375,2,0,1,0.6406813914,0.6714176806,0.08067111013
-122.2842355,37.80526043,8.272727528,19.42816126,0.5044043622,17.44590848,21.39953755,0.689098702,5.792644024,20,145,0.9333333333,1,0.9741935484,3,0,1,0.996027566,1.204508983,0.1025926527
-122.2842322,37.82629476,9.999999776,14.1749521,0.560227561,15.87816491,17.77360014,0.8324379683,8.655527115,28,181,1.064102564,1,1,2,0,1,1.431629547,1.896854899,0.07314881351
-122.2842286,37.82134004,5.333333214,15.3354195,0.527691729,9.449520504,16.28124099,0.4928325023,8.519199371,28,104,1,1.148148148,1,3,0,1,1.140272398,2.205168134,0.107844833
-122.2842263,37.81567335,11.43343345,15.11055575,0.5485901165,35.50189544,20.85298442,0.6656906996,0.02057777531,70,1151,1.052631579,1.064516129,1.033898305,2,0,1,0.9649636141,0.8597514125,0.04820500222
-122.2842226,37.81162635,4.681176606,14.77047431,0.4322385468,4.898173165,15.86078489,0.5374108456,9.694705009,23,81,0.7466666667,1,0.9473684211,3,0,1,0.6465015806,1.07985562,0.08634634141
-122.2842222,37.7999463,25.77777831,24.86646212,0.9196804602,49.69703643,27.16097143,1.283005584,7.361699581,38,315,1,1,0.9473684211,2,0,1,3.571464936,0.6755555931,0.07726725484
-122.2842149,37.82260722,3.961722597,9.690795489,0.347403829,4.910728811,14.003983,0.310903869,8.475471497,26,116,0.8636363636,1,0.9795918367,3,0,1,0.9441640433,1.506731563,0.1020524168
-122.2842136,37.8235695,6.071428436,14.85851412,0.4486977279,14.23463523,20.04981053,0.5779007669,11.39751577,45,292,1,1.078125,1,2,0,1,0.8702949025,0.697642206,0.06048977178
-122.2842053,37.80400838,9.867469746,17.31086717,0.5461949921,21.94037108,19.02189776,0.6205751128,9.097949505,28,135,1,1.200223214,1.037974684,3,0,1,2.148918596,1.959598908,0.1091118258
-122.2842047,37.80754412,6.036585418,12.90832633,0.4091200408,7.782881565,14.66380827,0.5501625686,7.891577005,31,253,0.9333333333,1.116438356,1,3,0,1,0.6438051066,0.5506881,0.0343237974
-122.284199,37.80915318,4.882353173,12.38864435,0.640685117,8.932256989,13.72629286,0.5709590575,12.38267708,36,131,1,1.114455013,0.9948979592,2,0,1,1.711005043,0.6593189601,0.06605199976
-122.2841953,37.80196825,29.19999957,22.70325957,1.080829279,43.47038444,29.39646193,1.202621217,29.45194244,32,38,0.7142857143,1,0.9523809524,1,1,1,6.246038918,2.279891047,0.1783888479
-122.2841879,37.80305916,17.15999991,21.58600044,0.8151951504,27.60075274,22.83299226,0.9680371807,13.79225445,48,143,1,1.115702479,1.078947368,2,0,1,1.073098257,0.9180335217,0.1194191312
-122.284165,37.82937082,6.270833527,9.3147595,0.6806928992,8.49043892,16.59110424,0.6094264724,5.85437727,13,22,0.8235294118,1.038961039,0.8970588235,2,0,1,2.560631985,3.791263955,0.2312564692
-122.2841622,37.79926227,12.17391277,18.93997112,0.913670022,26.42470539,20.44635299,1.021026055,8.887027264,18,103,0.7962962963,1,0.8823529412,2,0,1,1.25817121,1.379895757,0.1001777987
-122.2841589,37.82587804,9.48387126,15.67500041,0.3881565383,14.70611938,19.62038312,0.505770247,3.639694095,28,330,1,1,1,3,0,1,1.179800514,1.273769209,0.05178654743
-122.2841554,37.81501302,8.976190661,15.14700031,0.661190465,25.11297047,16.78776349,0.9247763863,9.275432587,57,699,1,1.204081633,1.037974684,2,0,1,0.4862434311,0.2187935181,0.03779997502
-122.2841529,37.82741669,26.51654484,23.1598737,1.292599585,35.46961868,24.05922308,1.566283448,25.32352543,49,82,1,1.099019608,1.041666667,1,3,1,2.079195538,1.398139779,0.1634337341
-122.2841487,37.81211961,6.916666438,13.64932478,0.4267759872,9.634564456,14.42081545,0.5540773909,7.266527176,26,97,0.7368421053,0.9650537634,0.9617794486,2,0,1,1.450519941,1.316147813,0.06587091044
-122.2841472,37.82603291,9.800000302,14.53635774,0.5213358521,20.40562535,18.51118035,0.9841836751,3.313021898,28,310,1.064102564,1,1,3,0,1,1.979809661,1.344934022,0.0391164018
-122.2841453,37.81835093,3.374331711,10.755115,0.3749447459,4.318576717,12.5371826,0.2580104981,8.977054596,29,107,0.8958333333,1.148148148,0.9375,2,0,1,0.6918103406,0.5014336112,0.075902285
-122.2841452,37.82070884,4.999999888,13.06722172,0.5775005616,8.277858547,15.74877218,0.7575265397,8.439460278,26,95,0.8636363636,1,0.9838709677,3,0,1,0.8763567884,1.330544127,0.1819553145
-122.2841428,37.8055206,8.336363583,18.96479946,0.6352274384,27.14432138,21.30431697,0.9970199583,8.1127882,20,103,0.9333333333,1,0.9741935484,3,0,1,1.375099526,1.155452705,0.1092786818
-122.2841341,37.82159982,7.466666897,15.37054853,0.7034557793,9.774451458,15.37180692,0.5640225124,8.601510048,28,106,1,1.170212766,1.01754386,3,0,1,1.539368088,2.115050159,0.1559759664
-122.2841286,37.81188625,4.87356345,14.91394374,0.3339993119,5.462488418,13.10196788,0.3298236814,2.940049767,23,208,0.8764044944,1,0.9761904762,2,0,1,0.3999430585,0.7026882328,0.05379007602
-122.2841196,37.82401697,4.805930055,9.070460389,0.2895021076,6.023609622,14.07403938,0.3166984965,3.611399651,23,219,0.8333333333,1,0.9838709677,3,0,1,0.6130857507,1.94934755,0.07318813092
-122.284097,37.79910428,10.26876882,9.809118778,0.829970856,9.981926074,16.43527945,0.9146913939,8.673532486,16,24,0.7333333333,0.8741721854,0.8387096774,2,0,1,2.662957483,4.292398451,0.2798406369
-122.2840896,37.81901914,4.999999888,14.65200043,0.9556908512,5.951312577,16.62077239,1.06983841,0,27,2347,1,1,1,2,0,1,0.04114627458,0.3246839972,0.02364222658
-122.2840868,37.80167948,16.24999964,28.21702659,0.8017608592,30.20285247,34.02757019,1.166870722,14.53819895,38,83,1,1.218037186,1.041666667,2,0,1,3.213263748,1.993451565,0.1262042888
-122.2840679,37.80158164,14.88975661,24.85067657,0.7167260187,26.71381022,28.13308088,0.9843042833,9.578954697,35,99,1,1.168067227,1.075641026,2,0,1,2.686316685,1.216509913,0.1634493418
-122.2840663,37.79952172,10.35185207,15.44326911,0.6766239677,38.41053088,19.94559159,1.161858673,7.822127104,18,155,1.217391304,0.9615384615,0.8823529412,2,0,1,0.7102048677,2.452605041,0.08198281751
-122.2840629,37.82577094,6.339622943,10.55784358,0.3398169708,8.619050965,14.36148623,0.4292616025,3.986944079,26,225,1.065384615,1.051948052,1,3,0,1,1.298534605,0.4228115621,0.0546051452
-122.2840614,37.81527289,11.54999994,15.65950012,0.427320509,30.4589691,17.5044119,0.6510665367,3.472499609,57,1301,1,1,0.9741935484,2,0,1,0.6795579622,0.3498408521,0.02848415965
-122.2840582,37.80149425,6.449132522,17.09738414,0.5320724791,9.985114662,19.78251394,0.5291561237,8.2259655,24,109,0.8656754032,1,0.8739680083,2,0,1,0.8818187905,0.4472070813,0.09950975741
-122.2840551,37.82951497,4.00000019,8.669314129,0.3502358737,5.25190662,13.0009216,0.3647136553,5.334788322,12,71,0.8235294118,0.9302325581,0.8970588235,2,0,1,0.5310305981,0.3722113459,0.1210273279
-122.2840511,37.81861079,6.13541679,12.35268318,0.4391823586,13.86344226,13.48688397,0.4528217968,8.339143753,29,136,1,1.170212766,0.9795918367,2,0,1,1.414272392,0.5472868089,0.09386799852
-122.2840503,37.80453993,4.805496886,14.12875053,0.5310646454,5.862495204,18.2727262,0.4720993119,5.512271881,24,106,0.976744186,1.178042763,0.9897959184,2,0,1,0.697941908,1.955225999,0.06861663008
-122.28405,37.80578078,7.591463245,18.78663658,0.4569113893,28.64399412,22.48479634,1.450459793,3.567671895,20,155,0.7980769231,0.9250579822,0.9473684211,3,0,1,1.108070494,0.6544717146,0.1200877528
-122.2840491,37.83022068,12.63157871,17.11570216,0.5536621384,29.22075825,26.10050886,1.153762818,12.9588542,15,44,1.285714286,1.218899522,1,2,0,1,6.619072133,6.993627017,0.2104243035
-122.2840396,37.8218596,3.923076975,15.43654882,0.5341540087,5.67643189,15.20432025,0.528810758,7.768110275,28,112,1,1.148148148,1,3,0,1,1.169455232,2.079088398,0.08281141342
-122.2840345,37.81214611,4.888889121,14.75871882,0.5334436853,9.774745004,16.0919115,0.5448432834,6.60032177,26,137,0.7466666667,1.046511628,0.9761904762,2,0,1,1.034633866,1.101389597,0.0466113317
-122.284032,37.80215735,70.93812904,38.49084855,2.151883816,109.7643873,44.85630956,2.080414874,31.08787537,58,91,1.137012012,1.112582781,1.09069555,1,1,1,5.540086222,1.655811922,0.2736729349
-122.2840313,37.80900785,6.281249953,10.26420162,0.5098608244,7.883939403,12.82888611,0.5147329844,14.16008186,33,75,1,1.112582781,1.033898305,2,0,1,0.9576461585,1.037146546,0.09965948084
-122.284026,37.8237952,7.466666897,14.84199953,0.4540996335,17.3636575,20.0387456,0.5148136678,10.99367714,45,316,1,1.078125,1,2,0,1,0.7468982313,0.6518523394,0.04801995211
-122.2840246,37.82708535,30.93750007,22.16058858,0.7672941542,43.85938934,25.41591426,1.013694427,25.12546539,74,140,1,1.090047393,1,1,3,1,3.508918018,1.016244162,0.09451290802
-122.2840168,37.80590202,7.944444608,14.9283062,0.5514139489,14.04881071,16.97345284,0.6492575762,4.123271704,30,334,1,1.116438356,1,3,0,1,0.6425362468,1.265450364,0.04203587056
-122.284007,37.83012692,13.57164147,18.20635005,0.4508153534,17.39906056,20.85707129,0.7122984134,10.99367714,27,111,0.8333333333,1,0.9897959184,2,0,1,2.456687225,1.647655976,0.06744219772
-122.2840053,37.81434251,6.701149389,13.44693913,0.3891695728,18.01590387,15.94532131,0.4289603582,7.855566025,46,646,0.9333333333,1,0.9741935484,3,0,1,0.4360666378,0.5985655186,0.03860435899
-122.2840034,37.80231071,46.22222318,32.70944199,1.526854707,74.18980916,41.34671111,2.511479527,16.89949799,33,57,1.037037037,1.131672598,0.9699381079,2,0,1,12.30261256,4.277246288,0.3630760934
-122.2839982,37.81730977,5.263157777,9.335957639,0.3663643674,5.732267018,14.00240002,0.4457636978,7.796405077,29,155,0.9333333333,1,0.9077380952,3,0,1,0.6264296184,1.779415234,0.1014402185
-122.2839966,37.80469404,4.696969757,12.98753858,0.6539427853,5.445224616,16.74926674,0.6987421648,6.988727331,24,87,0.976744186,1.184210526,1,2,0,1,0.5990794668,1.533283868,0.08425307407
-122.2839793,37.82550881,6.886956582,11.61769754,0.6491166982,10.46152097,17.50017152,0.7012362771,9.105666161,26,131,1.037037037,1.051948052,1,2,0,1,1.841316914,1.598716106,0.1213366002
-122.2839732,37.81549959,14.14285653,14.62999426,0.5245872095,41.0720407,17.7055508,0.7954283081,3.835182905,61,1003,1,1,1,2,0,1,0.8510508346,0.3249716176,0.04414719275
-122.2839704,37.79978117,11.06707302,16.71198619,0.7835324707,23.25410167,18.91515353,1.02003037,2.52849412,21,245,0.7962962963,0.9615384615,0.8387096774,2,0,1,0.693112335,1.63601922,0.06639631819
-122.2839677,37.81553287,18.65384613,19.07090836,0.6995837546,91.21664675,24.23058098,1.565001647,7.881288052,62,196,1,1,0.9934640523,2,0,1,3.17321303,1.390027511,0.09684967582
-122.2839672,37.80909977,5.946203639,13.19309152,0.263448495,9.246344819,14.14491343,0.3274758638,3.80688858,32,131,1,1.18115942,0.9897959184,2,0,1,1.151720963,0.7643565728,0.07703892966
-122.283957,37.81887065,3.200000028,11.78130417,0.3494187717,5.765138554,13.4913199,0.4130716764,3.909777403,30,272,0.8958333333,1.106332139,0.9795918367,2,0,1,0.4539522404,0.6083523111,0.07481506162
-122.2839569,37.80604086,8.361111369,17.72897558,0.4481975622,20.95173632,19.37472494,0.5573538797,3.498221874,22,167,1.117647059,1.327868852,1,3,0,1,0.8593655142,0.619375819,0.06158624918
-122.2839451,37.82211938,6.000000052,12.25133345,1.099846508,7.153963133,13.09678699,1.234221978,0,28,646,1,1.259259259,1.102564103,3,0,1,0.3137455039,0.1547873284,0.03798971177
-122.2839435,37.80285422,18.85714302,19.67636044,0.8471720835,33.99036503,21.5240681,0.9859306573,13.21093178,38,101,0.9375,1.1,1,2,0,1,3.089089868,0.6881799899,0.07928027924
-122.2839398,37.81240585,5.482758385,15.16600037,0.5139080882,8.079822362,17.82113739,0.4970709338,8.205388069,22,98,0.7714814815,1.046511628,0.9761904762,2,0,1,0.551495976,0.986064964,0.06401302891
-122.2839353,37.81067582,2.841463398,12.2678837,0.3787477255,3.786234296,14.13906833,0.4032092437,10.1062603,25,101,0.8861189139,1.046511628,1,3,0,1,0.5623312176,0.4894971166,0.1008867143
-122.2839272,37.79987616,31.66666714,23.95789322,1.076825949,63.92119407,28.07756535,1.798975266,7.284532547,35,92,1.1504329,0.9777158774,0.8913043478,2,0,1,10.48890502,3.159486424,0.2694788767
-122.2839213,37.82942036,7.639640003,19.51272742,0.3074259655,10.6475889,24.24081516,0.5131338541,6.355960369,10,22,0.4774774775,1.038961039,1,2,0,1,6.130774777,8.674725846,0.1503761805
-122.2839058,37.80495465,4.538324636,12.8243749,0.6145915362,5.653705635,17.54750707,0.7648543189,8.560355186,24,86,0.976744186,1.200213371,1.018987342,2,0,1,0.6508534612,1.541180797,0.09616044711
-122.2838986,37.81559925,17.00000054,18.11300087,0.5715840074,47.4824527,20.73366236,0.7215057619,1.749110937,70,997,1,1,0.961038961,2,0,1,0.967160059,0.4335795932,0.03040769499
-122.2838964,37.79986732,24.94444446,20.92587721,0.8882662971,54.95433846,23.45556485,1.340372431,5.694899321,38,157,0.9333333333,1,0.861946533,2,0,1,3.420880544,1.605742623,0.0676976319
-122.2838957,37.82524669,5.947368587,12.56171434,0.4960419974,8.852649443,17.22352151,0.4982692243,10.16542149,26,111,1.065384615,1.051948052,1.033898305,2,0,1,1.469845906,1.667654362,0.09776456805
-122.2838909,37.8000785,14.88607575,15.82451813,0.4481869256,25.67583381,20.9725548,0.701662772,3.364466429,24,272,1,1,0.8970588235,2,0,1,1.528700587,2.066172439,0.08936276282
-122.2838878,37.80185174,34.4491792,22.05317423,1.391753445,44.46241275,26.67921919,1.43585563,29.51110268,28,32,0.7409539474,1,1,1,1,1,4.797067145,2.158864707,0.2010762098
-122.2838872,37.82253267,3.800000033,11.19036088,0.314635384,5.335304804,14.12697557,0.3747233863,5.993277073,32,165,0.9333333333,1,0.9375,3,0,1,0.7579388208,1.31807389,0.09761352392
