,h3id_9,y - y_estimated
0,8928309832fffff,2.57289129200125
1,892830983b3ffff,-2.27594275965372
2,8928309818fffff,3.4075925191869967
3,89283099dcfffff,-0.7596311268821498
4,89283099897ffff,8.048815908929274
5,8928309834bffff,0.8137296129496061
6,89283098353ffff,-1.9131737890963825
7,89283098e5bffff,-2.7509637926233355
8,89283099dcbffff,-4.255481558989248
9,892830981c3ffff,-14.730884322694848
10,89283099c83ffff,20.52777402330451
11,89283098143ffff,0.8818898962662862
12,89283098347ffff,-0.1190710471838905
13,892830983abffff,0.43375611763600963
14,8928309816fffff,3.167537358407147
15,89283099db3ffff,8.685331122063747
16,89283098103ffff,-0.7066080127607375
17,89283098183ffff,4.765923404901839
18,89283098e9bffff,5.690752414946044
19,89283098333ffff,0.2629802137433388
20,89283099d53ffff,-0.6358954663953076
21,89283098187ffff,1.8982052862672205
22,892830981cfffff,-6.105753358107066
23,892830983b7ffff,5.810571536946645
24,892830983c3ffff,-4.63809531263892
25,89283098027ffff,-1.189481595106824
26,89283099cb7ffff,-1.586595204581036
27,89283098197ffff,-2.5552244481433695
28,892830981c7ffff,3.5128198215258113
29,8928309813bffff,3.0512079087451216
30,89283098307ffff,0.5624433283098975
31,89283098323ffff,0.5444739900552769
32,892830983d7ffff,0.5774670618558284
33,89283099c13ffff,14.107507976210833
34,8928309856fffff,1.9848812710377466
35,8928309838bffff,-6.035525711069541
36,89283098567ffff,5.111737436737247
37,89283098e8bffff,4.253810443204488
38,89283098223ffff,-3.2297800076538214
39,89283098343ffff,1.2466152079126198
40,89283098363ffff,-2.1128366333321407
41,89283098117ffff,4.123139867564523
42,89283099dbbffff,4.370142742736176
43,8928309815bffff,-1.331833004646561
44,89283099d8fffff,-0.6335269553947125
45,89283098303ffff,-2.3732161628168926
46,89283098ed7ffff,9.603144448749246
47,89283099c8fffff,4.941942659437739
48,8928309822bffff,-12.359281325956498
49,8928309836fffff,-2.0536720088744347
50,89283098147ffff,-5.54927092574928
51,89283099d8bffff,-1.89604871428324
52,89283098ed3ffff,4.113387146556924
53,89283098387ffff,2.7831783061770263
54,89283099dc3ffff,-2.750649989038144
55,8928309831bffff,-0.04888144510565029
56,89283099d03ffff,3.903501479507165
57,89283098313ffff,3.4967414734108235
58,89283099d97ffff,-0.013231797273841606
59,892830981d3ffff,-2.707595002820186
60,8928309832bffff,3.388196905954314
61,8928309810fffff,6.283941290514306
62,8928309802fffff,3.0805822723092504
63,89283099d9bffff,-2.001617078845676
64,89283099dd3ffff,-2.5309459250938127
65,89283099cafffff,-4.639269184876426
66,89283098337ffff,-0.9142199477167634
67,89283098393ffff,3.3200025973377842
68,89283099c03ffff,-4.287567678612508
69,89283098e1bffff,-5.159243537025948
70,892830981bbffff,-4.358541520405495
71,89283098167ffff,8.767513750961806
72,89283099d4fffff,11.339871690067106
73,89283099d87ffff,-5.127395831628837
74,8928309816bffff,-6.554595975160337
75,89283098317ffff,3.0789206297237035
76,8928309811bffff,-34.76889177397823
77,89283099c3bffff,-3.83143447860402
78,89283099dd7ffff,-3.282816226622584
79,8928309810bffff,9.071321621085062
80,89283098163ffff,2.138088176799183
81,89283099c97ffff,-11.708530982804703
82,89283098177ffff,7.9985853732710055
83,892830983cbffff,-7.268489602726058
84,89283098367ffff,-0.7404159144684135
85,8928309837bffff,-3.033672917814415
86,89283099d17ffff,5.008264933449791
87,89283099c93ffff,22.287829361444526
88,8928309833bffff,-1.4131453953336433
89,89283098397ffff,1.3125918709785012
90,89283099d93ffff,-3.656719753236141
91,892830983bbffff,-2.86000941822945
92,8928309814bffff,2.148988583814985
93,8928309835bffff,-0.9512990064933082
94,8928309839bffff,0.9144268554947566
95,89283098037ffff,0.3704286525857192
96,89283098e57ffff,1.4315963233655928
97,89283099d5bffff,-5.227360649194704
98,89283098327ffff,-4.21970129707272
99,89283098e13ffff,8.778357232562318
100,89283099c07ffff,-26.132225214170685
101,89283098373ffff,-0.7347576254463197
102,89283098ecbffff,-0.44022151489863726
103,89283098e4bffff,-7.6237757320165995
104,89283099c87ffff,-24.72079186826977
105,89283098107ffff,4.238769233208105
106,89283098357ffff,-2.3237423098208296
107,89283099ca7ffff,-3.5878614459698066
108,89283098227ffff,-3.2725303382785573
109,8928309838fffff,-0.6417873115772039
110,89283098e43ffff,4.382541970054893
111,89283098e4fffff,5.328006376343863
112,89283099ddbffff,-0.9829235327090515
113,892830983a3ffff,-3.904427973389108
114,8928309814fffff,-9.953075509242545
115,8928309812bffff,23.76498792040698
116,892830981d7ffff,4.494967639021459
117,89283099d0bffff,-0.8399567413495932
118,89283098237ffff,-0.332063606319557
119,89283098edbffff,-3.588154803384719
120,89283099d57ffff,-7.020303473700457
121,89283098563ffff,-1.2799055388472436
122,89283099c2fffff,-15.668345849122849
123,89283099d1bffff,-1.1960512058664823
124,89283098173ffff,2.9671893606887023
125,89283099ca3ffff,-4.405567647276579
126,8928309830bffff,-1.2739241513489796
127,89283099d73ffff,0.520900639241324
128,89283099dc7ffff,-2.3499318027021574
129,89283098383ffff,-1.0162975348353092
130,892830981cbffff,1.952455419650688
131,89283099d4bffff,10.033296112518897
132,89283099d7bffff,6.172138194698611
133,8928309830fffff,-2.8830523921736786
134,892830983c7ffff,-3.1924057062023135
135,892830981dbffff,38.195662276575604
136,89283098153ffff,-0.6463063037101122
137,8928309834fffff,-4.790406309685602
138,89283098ec3ffff,-1.3714875242828564
