,h3id_9,y - y_estimated
0,8928309832fffff,-1.0305416047331568
1,892830983b3ffff,-0.737245617020768
2,8928309818fffff,0.38484640032877016
3,89283099dcfffff,-1.2078568880564653
4,89283099897ffff,1.3792949069005815
5,8928309834bffff,-0.3521499932293768
6,89283098353ffff,-0.656186519346903
7,89283098e5bffff,-0.7390109026096505
8,89283099dcbffff,-0.9716237306856959
9,892830981c3ffff,-1.35274011347183
10,89283099c83ffff,1.8827744071079744
11,89283098143ffff,0.0597284417555044
12,89283098347ffff,-0.27826663404343055
13,892830983abffff,0.2841011079853413
14,8928309816fffff,0.7060513424300874
15,89283099db3ffff,1.350888652022118
16,89283098103ffff,-0.23021075716325234
17,89283098183ffff,0.6875732134962949
18,89283098e9bffff,0.9658562975406602
19,89283098333ffff,0.19744211073828688
20,89283099d53ffff,-0.46862545588348636
21,89283098187ffff,0.37633975460836266
22,892830981cfffff,0.08092151975101203
23,892830983b7ffff,1.123950744960253
24,892830983c3ffff,-0.7375912184408606
25,89283098027ffff,-0.5028412431596023
26,89283099cb7ffff,-0.43749942277045695
27,89283098197ffff,-0.32676198668954237
28,892830981c7ffff,1.005057360940457
29,8928309813bffff,0.7111819908360291
30,89283098307ffff,-0.08459659735421088
31,89283098323ffff,0.2306564205989563
32,892830983d7ffff,0.16442168582482886
33,89283099c13ffff,1.4295361496402634
34,8928309856fffff,0.6851564762048628
35,8928309838bffff,-0.4846623306732645
36,89283098567ffff,1.127640302207388
37,89283098e8bffff,0.7997568773573214
38,89283098223ffff,-1.0222972909088315
39,89283098343ffff,0.26815430558995823
40,89283098363ffff,-0.45169838423758013
41,89283098117ffff,0.9466388897869971
42,89283099dbbffff,0.846330631883152
43,8928309815bffff,-0.5810914305136918
44,89283099d8fffff,-0.21253943738757286
45,89283098303ffff,-0.7001299478904535
46,89283098ed7ffff,1.356375212179389
47,89283099c8fffff,0.8284904023345345
48,8928309822bffff,-2.0200503251774475
49,8928309836fffff,-0.6377061644534381
50,89283098147ffff,-0.3058838079465742
51,89283099d8bffff,-0.45392439522342287
52,89283098ed3ffff,1.0355965755727823
53,89283098387ffff,0.46150319917258065
54,89283099dc3ffff,-0.521635001316441
55,8928309831bffff,-0.38148800830530094
56,89283099d03ffff,0.8611123234344036
57,89283098313ffff,1.152326546519676
58,89283099d97ffff,-0.3462210114883746
59,892830981d3ffff,-0.18001011233947928
60,8928309832bffff,0.1775994654463342
61,8928309810fffff,0.8184272273502158
62,8928309802fffff,0.6685503196888267
63,89283099d9bffff,-0.42059266121711936
64,89283099dd3ffff,-0.5152247635802965
65,89283099cafffff,-0.9368894534946057
66,89283098337ffff,0.19538864727725525
67,89283098393ffff,0.4440777427143967
68,89283099c03ffff,-0.184744387177167
69,89283098e1bffff,-0.32728228102202195
70,892830981bbffff,0.3971630842596232
71,89283098167ffff,1.2111276714014965
72,89283099d4fffff,1.9926992832741526
73,89283099d87ffff,-1.1352444416921619
74,8928309816bffff,-0.31917357835006266
75,89283098317ffff,0.4282738246683029
76,8928309811bffff,-3.671531933578459
77,89283099c3bffff,0.19160940224558676
78,89283099dd7ffff,-0.42698269981540204
79,8928309810bffff,0.9445382374386639
80,89283098163ffff,0.748206486036135
81,89283099c97ffff,-1.8671029984525107
82,89283098177ffff,0.9999503280901862
83,892830983cbffff,-1.014872564116441
84,89283098367ffff,-0.22211082946239147
85,8928309837bffff,-0.3860849921226668
86,89283099d17ffff,0.8184724343139247
87,89283099c93ffff,3.1254487022170085
88,8928309833bffff,-0.17072529329291575
89,89283098397ffff,-0.31261953027172984
90,89283099d93ffff,-0.280288604946185
91,892830983bbffff,-0.2977894334316029
92,8928309814bffff,0.34983608204520866
93,8928309835bffff,-0.6572226527465781
94,8928309839bffff,0.361186374555575
95,89283098037ffff,0.42857316241702414
96,89283098e57ffff,0.5046924725384032
97,89283099d5bffff,-0.523988018920899
98,89283098327ffff,-0.8071346225175859
99,89283098e13ffff,1.1352207329221518
100,89283099c07ffff,-3.6469587316641965
101,89283098373ffff,-0.2774872596239135
102,89283098ecbffff,-0.03782583825740393
103,89283098e4bffff,-1.3050949075750538
104,89283099c87ffff,-1.7801179236022553
105,89283098107ffff,0.8586198788984163
106,89283098357ffff,-0.7573823961749839
107,89283099ca7ffff,-0.9889078545529246
108,89283098227ffff,-0.488028372891101
109,8928309838fffff,-0.12673809478040088
110,89283098e43ffff,0.5892652162836312
111,89283098e4fffff,0.8481196576083354
112,89283099ddbffff,-0.4426132068958746
113,892830983a3ffff,-0.14561668361346713
114,8928309814fffff,-0.9264977742011598
115,8928309812bffff,1.3516112344511484
116,892830981d7ffff,1.1182391655004733
117,89283099d0bffff,-0.6563817006201675
118,89283098237ffff,-0.1997287141506945
119,89283098edbffff,-0.41849843232133743
120,89283099d57ffff,-1.087324699577865
121,89283098563ffff,0.577441777704554
122,89283099c2fffff,-1.9875070045289998
123,89283099d1bffff,-0.6872660835656468
124,89283098173ffff,0.6042760706915131
125,89283099ca3ffff,-1.1792676736138836
126,8928309830bffff,-0.42439124793107075
127,89283099d73ffff,0.5262574274843697
128,89283099dc7ffff,-0.3826710280511696
129,89283098383ffff,-0.010063970033939995
130,892830981cbffff,0.5747693447491029
131,89283099d4bffff,1.291460692180208
132,89283099d7bffff,1.1828384172599642
133,8928309830fffff,-0.551557139648484
134,892830983c7ffff,-0.7377133721578109
135,892830981dbffff,3.31943962688824
136,89283098153ffff,-0.06291818039863184
137,8928309834fffff,-0.7420690727213697
138,89283098ec3ffff,0.7682349955738019
